id,date,state,city,address,n_killed,n_injured,incident_url
2343067,"June 28, 2022",New York,Buffalo,1036 E Ferry St,0,1,https://www.gunviolencearchive.org/incident/2343067
2343743,"June 28, 2022",Florida,Fort Lauderdale (Lauderhill),5224 NW 25th St,1,0,https://www.gunviolencearchive.org/incident/2343743
2349404,"June 28, 2022",District of Columbia,Washington,1200 block of 12th St NW,0,1,https://www.gunviolencearchive.org/incident/2349404
2343013,"June 28, 2022",Texas,San Antonio,7500 block of Callaghan Rd,0,1,https://www.gunviolencearchive.org/incident/2343013
2342780,"June 28, 2022",Michigan,Ypsilanti,Nash Ave and Tyler Rd,1,0,https://www.gunviolencearchive.org/incident/2342780
2342995,"June 28, 2022",Illinois,Forest Park,200 block of Circle Ave,0,1,https://www.gunviolencearchive.org/incident/2342995
2342921,"June 28, 2022",Virginia,Midlothian,14100 block of Aldengate Rd,1,0,https://www.gunviolencearchive.org/incident/2342921
2344168,"June 28, 2022",Kentucky,Lexington,Jordan Ave,0,2,https://www.gunviolencearchive.org/incident/2344168
2345833,"June 28, 2022",Tennessee,Dyersburg,Curry St,0,2,https://www.gunviolencearchive.org/incident/2345833
2342923,"June 28, 2022",Virginia,Hopewell,S 13th Ave and Buren St,2,0,https://www.gunviolencearchive.org/incident/2342923
2344097,"June 28, 2022",South Carolina,Charleston,451 King St,1,0,https://www.gunviolencearchive.org/incident/2344097
2345048,"June 28, 2022",Pennsylvania,Philadelphia,800 block of W Bristol St,0,1,https://www.gunviolencearchive.org/incident/2345048
2344114,"June 28, 2022",New Hampshire,Bath,933 W Bath Rd,0,2,https://www.gunviolencearchive.org/incident/2344114
2342958,"June 28, 2022",Maryland,Baltimore,W Fayette St and N Fulton Ave,0,1,https://www.gunviolencearchive.org/incident/2342958
2342955,"June 28, 2022",Maryland,Baltimore,Fremont Ave,0,2,https://www.gunviolencearchive.org/incident/2342955
2344001,"June 28, 2022",New Jersey,Paterson,400 block of E 18th St,0,1,https://www.gunviolencearchive.org/incident/2344001
2343009,"June 28, 2022",Texas,San Antonio,S WW White Rd and E Houston St,1,0,https://www.gunviolencearchive.org/incident/2343009
2342671,"June 28, 2022",Wisconsin,Milwaukee,1900 block of S Winona Ln,0,1,https://www.gunviolencearchive.org/incident/2342671
2344089,"June 28, 2022",New Jersey,Newark,50 block of New Fairview Ave,0,1,https://www.gunviolencearchive.org/incident/2344089
2342596,"June 28, 2022",Texas,San Antonio,220 block of Woley Dr,1,0,https://www.gunviolencearchive.org/incident/2342596
2344085,"June 28, 2022",Texas,San Antonio,1101 S Frio St,0,1,https://www.gunviolencearchive.org/incident/2344085
2343795,"June 28, 2022",Florida,Oviedo,FL-434 and Alexandria Blvd,0,1,https://www.gunviolencearchive.org/incident/2343795
2343826,"June 28, 2022",Illinois,Peoria,1000 block of W McClure Ave,1,0,https://www.gunviolencearchive.org/incident/2343826
2343239,"June 28, 2022",District of Columbia,Washington,2500 block of Elvans Rd SE,0,1,https://www.gunviolencearchive.org/incident/2343239
2344099,"June 28, 2022",New Hampshire,Manchester,1631 Elm St,1,0,https://www.gunviolencearchive.org/incident/2344099
2342840,"June 28, 2022",Georgia,Lyons,121 Rodney Stanley Rd,0,1,https://www.gunviolencearchive.org/incident/2342840
2344127,"June 28, 2022",New York,Syracuse,8 Stone Ct,2,1,https://www.gunviolencearchive.org/incident/2344127
2344522,"June 28, 2022",Oklahoma,Lawton,603 SE F Ave,0,1,https://www.gunviolencearchive.org/incident/2344522
2344003,"June 28, 2022",Tennessee,Ripley,151 Spivey St,1,3,https://www.gunviolencearchive.org/incident/2344003
2343949,"June 28, 2022",Georgia,Atlanta,2348 Leila Ln SE,0,1,https://www.gunviolencearchive.org/incident/2343949
2343979,"June 28, 2022",Georgia,Decatur,2695 Wesley Chapel Rd,0,1,https://www.gunviolencearchive.org/incident/2343979
2343966,"June 28, 2022",Georgia,Savannah,1200 block of Montgomery St,0,2,https://www.gunviolencearchive.org/incident/2343966
2343621,"June 28, 2022",California,Clovis,1050 Shaw Ave,0,1,https://www.gunviolencearchive.org/incident/2343621
2342675,"June 28, 2022",Wisconsin,Milwaukee,9000 block of N 95th St,1,0,https://www.gunviolencearchive.org/incident/2342675
2342876,"June 28, 2022",Michigan,Warren,13000 block of Sherman Ave,1,0,https://www.gunviolencearchive.org/incident/2342876
2343681,"June 28, 2022",Georgia,Brunswick,Karen Ln,0,1,https://www.gunviolencearchive.org/incident/2343681
2344829,"June 28, 2022",California,Hercules,200 block of Meadowlark Way,0,1,https://www.gunviolencearchive.org/incident/2344829
2343914,"June 28, 2022",Missouri,Florissant,12200 block of Culpepper Dr,1,0,https://www.gunviolencearchive.org/incident/2343914
2343147,"June 28, 2022",New York,Bronx,955 Underhill Ave,0,2,https://www.gunviolencearchive.org/incident/2343147
2343907,"June 28, 2022",Minnesota,Minneapolis,N Lyndale Ave & N 18th Ave,0,2,https://www.gunviolencearchive.org/incident/2343907
2343609,"June 28, 2022",Florida,Palm Beach Gardens (Riviera Beach),W 24th St and Ave E,1,0,https://www.gunviolencearchive.org/incident/2343609
2343032,"June 28, 2022",New York,Bronx,2075 Boston Rd,0,1,https://www.gunviolencearchive.org/incident/2343032
2343588,"June 28, 2022",Minnesota,Saint Paul (Oakdale),5677 Hadley Avenue N,0,1,https://www.gunviolencearchive.org/incident/2343588
2343149,"June 28, 2022",New York,Bronx,1405 Walton Ave,0,1,https://www.gunviolencearchive.org/incident/2343149
2343896,"June 28, 2022",Minnesota,Minneapolis,1300 block of NE 2nd St,0,1,https://www.gunviolencearchive.org/incident/2343896
2343838,"June 28, 2022",New York,Brooklyn,272 Wyckoff St,0,1,https://www.gunviolencearchive.org/incident/2343838
2344776,"June 28, 2022",California,Union City,Whipple Rd and A St,0,2,https://www.gunviolencearchive.org/incident/2344776
2343873,"June 28, 2022",Florida,Deltona (Enterprise),Enterprise Osteen Rd,0,1,https://www.gunviolencearchive.org/incident/2343873
2343034,"June 28, 2022",New York,Bronx,3011 Yates Ave,0,1,https://www.gunviolencearchive.org/incident/2343034
2342742,"June 28, 2022",California,Los Angeles,6329 10th Ave,2,0,https://www.gunviolencearchive.org/incident/2342742
2343840,"June 28, 2022",California,National City,600 block of E 4th St,0,2,https://www.gunviolencearchive.org/incident/2343840
2345761,"June 28, 2022",Texas,Killeen,4500 block of Alan Kent Dr,0,1,https://www.gunviolencearchive.org/incident/2345761
2344261,"June 28, 2022",North Carolina,Edenton,NC-32 and Greenhall Rd,1,0,https://www.gunviolencearchive.org/incident/2344261
2343812,"June 28, 2022",Florida,Tampa,Howard Ave and Columbus Dr,0,1,https://www.gunviolencearchive.org/incident/2343812
2343957,"June 28, 2022",Texas,Fort Worth,100 block of Woodie Way,1,0,https://www.gunviolencearchive.org/incident/2343957
2342790,"June 28, 2022",Florida,South Bay,12th Ave,0,1,https://www.gunviolencearchive.org/incident/2342790
2343683,"June 28, 2022",Alaska,Anchorage,100 E 76th St,1,0,https://www.gunviolencearchive.org/incident/2343683
2343759,"June 28, 2022",Indiana,Indianapolis,2451 N Keystone Ave,0,1,https://www.gunviolencearchive.org/incident/2343759
2342747,"June 28, 2022",California,Long Beach,I-710 and W Anaheim St,1,0,https://www.gunviolencearchive.org/incident/2342747
2348911,"June 28, 2022",Arkansas,Knobel,2500 block of Co Rd 250,0,1,https://www.gunviolencearchive.org/incident/2348911
2343078,"June 28, 2022",Indiana,Indianapolis,6313 W 56th St,0,1,https://www.gunviolencearchive.org/incident/2343078
2343714,"June 28, 2022",California,Stanton,7700 block of Lessue Ave,1,1,https://www.gunviolencearchive.org/incident/2343714
2343770,"June 28, 2022",Illinois,Chicago,9800 block of S Drexel Ave,0,1,https://www.gunviolencearchive.org/incident/2343770
2343768,"June 28, 2022",Illinois,Chicago,2700 block of W Jackson Blvd,0,1,https://www.gunviolencearchive.org/incident/2343768
2343765,"June 28, 2022",Michigan,Flint,Dort Hwy and E Atherton Rd,0,1,https://www.gunviolencearchive.org/incident/2343765
2342767,"June 28, 2022",Michigan,Detroit,9300 Livernois Rd,0,1,https://www.gunviolencearchive.org/incident/2342767
2343722,"June 28, 2022",Florida,Miami Gardens,17900 block of NW 43rd Ct,1,0,https://www.gunviolencearchive.org/incident/2343722
2343745,"June 28, 2022",Illinois,Chicago,6600 block of S Halsted St,0,1,https://www.gunviolencearchive.org/incident/2343745
2342752,"June 28, 2022",Florida,Spring Hill,5429 Spring Hill Dr,0,2,https://www.gunviolencearchive.org/incident/2342752
2343719,"June 28, 2022",Illinois,Sesser,806 Locust St,2,0,https://www.gunviolencearchive.org/incident/2343719
2342700,"June 28, 2022",Arizona,Goodyear,Cotton Ln and Lower Buckeye Dr,1,0,https://www.gunviolencearchive.org/incident/2342700
2343674,"June 28, 2022",Florida,Palatka,N/A,1,0,https://www.gunviolencearchive.org/incident/2343674
2343668,"June 28, 2022",Louisiana,New Orleans,Almonaster Ave and N Prieur St,0,1,https://www.gunviolencearchive.org/incident/2343668
2343654,"June 28, 2022",Louisiana,New Orleans,14000 block of Hayne Blvd,0,1,https://www.gunviolencearchive.org/incident/2343654
2343662,"June 28, 2022",California,Long Beach,2200 block of Locust Ave,0,1,https://www.gunviolencearchive.org/incident/2343662
2342707,"June 28, 2022",Michigan,Detroit,7500 block of Hildale St,1,0,https://www.gunviolencearchive.org/incident/2342707
2343981,"June 28, 2022",Indiana,Mishawaka,200 block of E 8th St,0,1,https://www.gunviolencearchive.org/incident/2343981
2342677,"June 28, 2022",Texas,Fort Worth,2300 block of Meadowbrook Gardens Dr,0,1,https://www.gunviolencearchive.org/incident/2342677
2342657,"June 28, 2022",Wisconsin,Milwaukee,3700 block of N 13th St,0,1,https://www.gunviolencearchive.org/incident/2342657
2342653,"June 28, 2022",Ohio,Columbus,S Hamilton Rd,0,1,https://www.gunviolencearchive.org/incident/2342653
2342610,"June 28, 2022",Ohio,Cleveland,2400 block of Woodhill Rd,1,0,https://www.gunviolencearchive.org/incident/2342610
2344489,"June 28, 2022",Kansas,Lawrence,2400 block of Louisiana St,0,1,https://www.gunviolencearchive.org/incident/2344489
2343027,"June 28, 2022",Illinois,Chicago,9500 block of S Cottage Grove Ave,0,1,https://www.gunviolencearchive.org/incident/2343027
2343691,"June 28, 2022",California,Los Angeles,W Martin Luther King Jr Blvd and Marlton Ave,1,0,https://www.gunviolencearchive.org/incident/2343691
2344575,"June 28, 2022",Iowa,Ottumwa,E Main St and Brick Row,0,1,https://www.gunviolencearchive.org/incident/2344575
2345545,"June 28, 2022",Illinois,Rockford,610 N Bell School Rd,1,0,https://www.gunviolencearchive.org/incident/2345545
2342878,"June 28, 2022",Arizona,Mayer (Cordes Lakes),E Stage Coach Trl and S Red Rock Ln,1,0,https://www.gunviolencearchive.org/incident/2342878
2343395,"June 28, 2022",Pennsylvania,Philadelphia,6441 N Broad St,1,0,https://www.gunviolencearchive.org/incident/2343395
2342559,"June 28, 2022",Illinois,Chicago,11100 block of S Parnell Ave,0,1,https://www.gunviolencearchive.org/incident/2342559
2343748,"June 28, 2022",Illinois,Chicago,2000 block of W 36th St,1,0,https://www.gunviolencearchive.org/incident/2343748
2343484,"June 28, 2022",Maryland,Baltimore,6600 block of Holabird Ave,0,1,https://www.gunviolencearchive.org/incident/2343484
2343426,"June 28, 2022",Louisiana,New Orleans,1000 block of N Dupre St,0,1,https://www.gunviolencearchive.org/incident/2343426
2343482,"June 28, 2022",Iowa,Cedar Rapids,1100 block of C Ave NW,0,1,https://www.gunviolencearchive.org/incident/2343482
2343480,"June 28, 2022",Iowa,Cedar Rapids,16th St SE and Park Ave SE,0,1,https://www.gunviolencearchive.org/incident/2343480
2342538,"June 28, 2022",Illinois,Alton,Riverfront Dr,0,2,https://www.gunviolencearchive.org/incident/2342538
2346417,"June 28, 2022",Idaho,Smelterville,105 N St James Ave,1,0,https://www.gunviolencearchive.org/incident/2346417
2343386,"June 28, 2022",Washington,Marysville,116th St NW and State Ave,0,1,https://www.gunviolencearchive.org/incident/2343386
2346375,"June 28, 2022",Louisiana,Slidell,105 Robert Blvd,0,1,https://www.gunviolencearchive.org/incident/2346375
2344492,"June 28, 2022",Wyoming,Gillette,Palomino Rd,0,1,https://www.gunviolencearchive.org/incident/2344492
2343441,"June 28, 2022",Louisiana,Shreveport,4000 Jewella Ave,0,1,https://www.gunviolencearchive.org/incident/2343441
2344486,"June 28, 2022",Kansas,Kansas City,900 block of Quindaro Blvd,0,1,https://www.gunviolencearchive.org/incident/2344486
2343434,"June 28, 2022",Louisiana,Baton Rouge,N Harco Dr and S Choctaw Dr,0,1,https://www.gunviolencearchive.org/incident/2343434
2349680,"June 28, 2022",Louisiana,Alexandria,Florence Ave and Rapides Ave,1,0,https://www.gunviolencearchive.org/incident/2349680
2344117,"June 28, 2022",Arizona,Kingman,9200 block of Dilligaf Rd,2,0,https://www.gunviolencearchive.org/incident/2344117
2344429,"June 28, 2022",Colorado,Pueblo,I-25 and Pueblo Blvd,0,2,https://www.gunviolencearchive.org/incident/2344429
2343402,"June 28, 2022",Pennsylvania,Philadelphia,120 W Girard Ave,0,1,https://www.gunviolencearchive.org/incident/2343402
2343398,"June 28, 2022",Pennsylvania,Philadelphia,1225 W Erie Ave,0,1,https://www.gunviolencearchive.org/incident/2343398
2345360,"June 28, 2022",Louisiana,Slidell,1000 North Dupre St,0,1,https://www.gunviolencearchive.org/incident/2345360
2343378,"June 28, 2022",Mississippi,Laurel,1200 block of N 4th Ave,0,1,https://www.gunviolencearchive.org/incident/2343378
2343429,"June 28, 2022",Louisiana,New Orleans,Abundance St and George Nick Connor Dr,1,0,https://www.gunviolencearchive.org/incident/2343429
2343342,"June 28, 2022",Pennsylvania,Philadelphia,2300 block of W Norris St,0,1,https://www.gunviolencearchive.org/incident/2343342
2343391,"June 28, 2022",Pennsylvania,Philadelphia,2417 Welsh Rd,1,0,https://www.gunviolencearchive.org/incident/2343391
2343400,"June 28, 2022",Mississippi,Jackson,2900 block of Lakewood Dr,1,0,https://www.gunviolencearchive.org/incident/2343400
2352607,"June 28, 2022",North Carolina,Winston Salem (Winston-salem),1040 Hanes Mall Blvd,0,1,https://www.gunviolencearchive.org/incident/2352607
2342315,"June 28, 2022",Massachusetts,Springfield,100 block on Genesee St,1,0,https://www.gunviolencearchive.org/incident/2342315
2344421,"June 28, 2022",Alabama,Red Bay,Garrison Hollow Rd,0,1,https://www.gunviolencearchive.org/incident/2344421
2342817,"June 28, 2022",Michigan,Detroit,9200 block of Minock St,1,1,https://www.gunviolencearchive.org/incident/2342817
2343281,"June 28, 2022",Pennsylvania,Mc Kees Rocks (Mckees Rocks),800 block of Frank St,1,0,https://www.gunviolencearchive.org/incident/2343281
2343173,"June 28, 2022",Virginia,Norfolk,2700 block of Granby St,0,1,https://www.gunviolencearchive.org/incident/2343173
2342712,"June 28, 2022",Michigan,Detroit,Temple St and 2nd Ave,0,1,https://www.gunviolencearchive.org/incident/2342712
2342930,"June 28, 2022",Virginia,Petersburg,400 block of Graham Rd,0,1,https://www.gunviolencearchive.org/incident/2342930
2343250,"June 28, 2022",Illinois,Chicago,1261 W Argyle St,1,0,https://www.gunviolencearchive.org/incident/2343250
2343243,"June 28, 2022",Pennsylvania,Philadelphia,2300 block of W Montgomery Ave,1,0,https://www.gunviolencearchive.org/incident/2343243
2343180,"June 28, 2022",Virginia,Lynchburg,2215 Park Ave,1,0,https://www.gunviolencearchive.org/incident/2343180
2345306,"June 28, 2022",California,Fairfield,900 block of Buchanan St,0,2,https://www.gunviolencearchive.org/incident/2345306
2343218,"June 28, 2022",Kentucky,Louisville,3400 block of W Broadway,0,2,https://www.gunviolencearchive.org/incident/2343218
2346298,"June 28, 2022",North Carolina,Wilson,500 block of Kenan St,0,1,https://www.gunviolencearchive.org/incident/2346298
2347249,"July 1, 2022",New York,Syracuse,608 W Ostrander Ave,0,1,https://www.gunviolencearchive.org/incident/2347249
2347246,"July 1, 2022",California,San Francisco,1600 block of Shafter Ave,1,0,https://www.gunviolencearchive.org/incident/2347246
2352119,"July 1, 2022",Tennessee,Nashville,38th Ave N and John L Driver Ave,0,1,https://www.gunviolencearchive.org/incident/2352119
2346893,"July 1, 2022",Georgia,Atlanta,368 King St,1,0,https://www.gunviolencearchive.org/incident/2346893
2346007,"July 1, 2022",Connecticut,Hartford,2 Barbour St,0,2,https://www.gunviolencearchive.org/incident/2346007
2345950,"July 1, 2022",South Carolina,Round O,Feather Bed Rd,1,0,https://www.gunviolencearchive.org/incident/2345950
2346396,"July 1, 2022",New York,Brooklyn,Stanley Ave and Crescent St,1,1,https://www.gunviolencearchive.org/incident/2346396
2346211,"July 1, 2022",Wisconsin,Milwaukee,W Hampton Ave and N Teutonia Ave,0,1,https://www.gunviolencearchive.org/incident/2346211
2346800,"July 1, 2022",Tennessee,Memphis,1648 Oakwood St,1,0,https://www.gunviolencearchive.org/incident/2346800
2346191,"July 1, 2022",North Carolina,Pinehurst,US Hwy 15 501 N,1,0,https://www.gunviolencearchive.org/incident/2346191
2346554,"July 1, 2022",North Carolina,Fayetteville,2300 block of Colgate Dr,1,0,https://www.gunviolencearchive.org/incident/2346554
2347146,"July 1, 2022",Minnesota,Minneapolis,2700 block of Emerson Ave N,0,1,https://www.gunviolencearchive.org/incident/2347146
2346149,"July 1, 2022",Michigan,Detroit,W McNichols Rd and Log Cabin St,0,1,https://www.gunviolencearchive.org/incident/2346149
2346146,"July 1, 2022",Michigan,Detroit,N/A,0,1,https://www.gunviolencearchive.org/incident/2346146
2347108,"July 1, 2022",Michigan,Grand Rapids,Francis Ave SE and Burton St SE,0,1,https://www.gunviolencearchive.org/incident/2347108
2352203,"July 1, 2022",California,Red Bluff,I-5 and Jellys Ferry Rd,0,1,https://www.gunviolencearchive.org/incident/2352203
2347006,"July 1, 2022",Kentucky,Louisville,5000 block of Poplar Level Rd,0,1,https://www.gunviolencearchive.org/incident/2347006
